timestamp, index, name, memory.used [MiB]
2026/06/01 17:46:36.437, 0, NVIDIA GeForce RTX 4090, 2946 MiB
2026/06/01 17:46:41.437, 0, NVIDIA GeForce RTX 4090, 2946 MiB
2026/06/01 17:46:46.438, 0, NVIDIA GeForce RTX 4090, 2946 MiB
2026/06/01 17:46:51.439, 0, NVIDIA GeForce RTX 4090, 2959 MiB
2026/06/01 17:46:56.439, 0, NVIDIA GeForce RTX 4090, 2975 MiB
2026/06/01 17:47:01.440, 0, NVIDIA GeForce RTX 4090, 2975 MiB
2026/06/01 17:47:06.441, 0, NVIDIA GeForce RTX 4090, 2975 MiB
2026/06/01 17:47:11.441, 0, NVIDIA GeForce RTX 4090, 2975 MiB
2026/06/01 17:47:16.442, 0, NVIDIA GeForce RTX 4090, 2975 MiB
2026/06/01 17:47:21.442, 0, NVIDIA GeForce RTX 4090, 2975 MiB
2026/06/01 17:47:26.443, 0, NVIDIA GeForce RTX 4090, 2975 MiB
2026/06/01 17:47:31.444, 0, NVIDIA GeForce RTX 4090, 2975 MiB
2026/06/01 17:47:36.444, 0, NVIDIA GeForce RTX 4090, 2975 MiB
2026/06/01 17:47:41.445, 0, NVIDIA GeForce RTX 4090, 2975 MiB
2026/06/01 17:47:46.446, 0, NVIDIA GeForce RTX 4090, 2975 MiB
2026/06/01 17:47:51.446, 0, NVIDIA GeForce RTX 4090, 2975 MiB
2026/06/01 17:47:56.447, 0, NVIDIA GeForce RTX 4090, 2975 MiB
2026/06/01 17:48:01.448, 0, NVIDIA GeForce RTX 4090, 2975 MiB
2026/06/01 17:48:06.449, 0, NVIDIA GeForce RTX 4090, 2975 MiB
2026/06/01 17:48:11.450, 0, NVIDIA GeForce RTX 4090, 2975 MiB
2026/06/01 17:48:16.450, 0, NVIDIA GeForce RTX 4090, 2975 MiB
2026/06/01 17:48:21.451, 0, NVIDIA GeForce RTX 4090, 2975 MiB
2026/06/01 17:48:26.452, 0, NVIDIA GeForce RTX 4090, 2975 MiB
2026/06/01 17:48:31.452, 0, NVIDIA GeForce RTX 4090, 2975 MiB
2026/06/01 17:48:36.453, 0, NVIDIA GeForce RTX 4090, 2975 MiB
2026/06/01 17:48:41.454, 0, NVIDIA GeForce RTX 4090, 2976 MiB
2026/06/01 17:48:46.454, 0, NVIDIA GeForce RTX 4090, 2976 MiB
2026/06/01 17:48:51.455, 0, NVIDIA GeForce RTX 4090, 2976 MiB
2026/06/01 17:48:56.456, 0, NVIDIA GeForce RTX 4090, 2976 MiB
2026/06/01 17:49:01.457, 0, NVIDIA GeForce RTX 4090, 2966 MiB
2026/06/01 17:49:06.457, 0, NVIDIA GeForce RTX 4090, 2963 MiB
2026/06/01 17:49:11.458, 0, NVIDIA GeForce RTX 4090, 3015 MiB
2026/06/01 17:49:16.459, 0, NVIDIA GeForce RTX 4090, 2984 MiB
2026/06/01 17:49:21.459, 0, NVIDIA GeForce RTX 4090, 2969 MiB
2026/06/01 17:49:26.460, 0, NVIDIA GeForce RTX 4090, 2990 MiB
2026/06/01 17:49:31.461, 0, NVIDIA GeForce RTX 4090, 3000 MiB
2026/06/01 17:49:36.461, 0, NVIDIA GeForce RTX 4090, 2969 MiB
2026/06/01 17:49:41.462, 0, NVIDIA GeForce RTX 4090, 2965 MiB
2026/06/01 17:49:46.463, 0, NVIDIA GeForce RTX 4090, 2965 MiB
2026/06/01 17:49:51.463, 0, NVIDIA GeForce RTX 4090, 2965 MiB
2026/06/01 17:49:56.464, 0, NVIDIA GeForce RTX 4090, 2965 MiB
2026/06/01 17:50:01.464, 0, NVIDIA GeForce RTX 4090, 2965 MiB
2026/06/01 17:50:06.465, 0, NVIDIA GeForce RTX 4090, 2965 MiB
2026/06/01 17:50:11.466, 0, NVIDIA GeForce RTX 4090, 2965 MiB
2026/06/01 17:50:16.466, 0, NVIDIA GeForce RTX 4090, 2965 MiB
2026/06/01 17:50:21.467, 0, NVIDIA GeForce RTX 4090, 2965 MiB
2026/06/01 17:50:26.468, 0, NVIDIA GeForce RTX 4090, 2965 MiB
2026/06/01 17:50:31.469, 0, NVIDIA GeForce RTX 4090, 2965 MiB
2026/06/01 17:50:36.470, 0, NVIDIA GeForce RTX 4090, 2965 MiB
2026/06/01 17:50:41.470, 0, NVIDIA GeForce RTX 4090, 2965 MiB
2026/06/01 17:50:46.471, 0, NVIDIA GeForce RTX 4090, 2965 MiB
2026/06/01 17:50:51.472, 0, NVIDIA GeForce RTX 4090, 2965 MiB
2026/06/01 17:50:56.473, 0, NVIDIA GeForce RTX 4090, 2965 MiB
2026/06/01 17:51:01.473, 0, NVIDIA GeForce RTX 4090, 2965 MiB
2026/06/01 17:51:06.474, 0, NVIDIA GeForce RTX 4090, 2965 MiB
2026/06/01 17:51:11.475, 0, NVIDIA GeForce RTX 4090, 2965 MiB
2026/06/01 17:51:16.475, 0, NVIDIA GeForce RTX 4090, 2965 MiB
2026/06/01 17:51:21.486, 0, NVIDIA GeForce RTX 4090, 3012 MiB
2026/06/01 17:51:26.487, 0, NVIDIA GeForce RTX 4090, 3012 MiB
2026/06/01 17:51:31.488, 0, NVIDIA GeForce RTX 4090, 3026 MiB
2026/06/01 17:51:36.488, 0, NVIDIA GeForce RTX 4090, 3026 MiB
2026/06/01 17:51:41.490, 0, NVIDIA GeForce RTX 4090, 3026 MiB
